date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:10	15542/15542	---M--	200	added ('OK')	image/png	etag:%22666a7828-3cb6%22	https://templates.hibotheme.com/adma/default/assets/img/facilities/facilities-4.png	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/facilities/facilities-4.png	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:10	269565/269565	---M--	200	added ('OK')	image/png	etag:%22666a77bf-41cfd%22	https://templates.hibotheme.com/adma/default/assets/img/choose/choose-1.png	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/choose/choose-1.png	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:10	289/289	---M--	200	added ('OK')	image/png	etag:%22666a77ba-121%22	https://templates.hibotheme.com/adma/default/assets/img/shape/shape-5.png	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/shape/shape-5.png	(from https://templates.hibotheme.com/adma/default/index-3.html)
16:17:12	191409/191409	---M--	200	added ('OK')	image/jpeg	etag:%22666a7823-2ebb1%22	https://templates.hibotheme.com/adma/default/assets/img/pages/pages-1.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/pages/pages-1.jpg	(from https://templates.hibotheme.com/adma/default/university-overview.html)
16:17:12	146235/146235	---M--	200	added ('OK')	image/jpeg	etag:%22666a7822-23b3b%22	https://templates.hibotheme.com/adma/default/assets/img/pages/pages-2.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/pages/pages-2.jpg	(from https://templates.hibotheme.com/adma/default/blog-style-one.html)
16:17:12	80184/80184	---M--	200	added ('OK')	image/png	etag:%22666a7828-13938%22	https://templates.hibotheme.com/adma/default/assets/img/facilities/facilities-5.png	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/facilities/facilities-5.png	(from https://templates.hibotheme.com/adma/default/university-overview.html)
16:17:13	37213/37213	---M--	200	added ('OK')	image/jpeg	etag:%22666a77ca-915d%22	https://templates.hibotheme.com/adma/default/assets/img/blog/blog-6.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/blog/blog-6.jpg	(from https://templates.hibotheme.com/adma/default/blog-style-one.html)
16:17:13	45381/45381	---M--	200	added ('OK')	image/jpeg	etag:%22666a77cd-b145%22	https://templates.hibotheme.com/adma/default/assets/img/blog/blog-4.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/blog/blog-4.jpg	(from https://templates.hibotheme.com/adma/default/blog-style-one.html)
16:17:14	45011/45011	---M--	200	added ('OK')	image/jpeg	etag:%22666a77cc-afd3%22	https://templates.hibotheme.com/adma/default/assets/img/blog/blog-7.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/blog/blog-7.jpg	(from https://templates.hibotheme.com/adma/default/blog-style-one.html)
16:17:14	27929/27929	---M--	200	added ('OK')	image/jpeg	etag:%22666a781a-6d19%22	https://templates.hibotheme.com/adma/default/assets/img/pages/pages-12.jpg	F:/cultivision%20web/templates.hibotheme.com/adma/default/assets/img/pages/pages-12.jpg	(from https://templates.hibotheme.com/adma/default/blog-style-one.html)
